鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
楊梅區,房地(土地+建物)+車位,青山二街391~420號,24.3,都市：其他:住宅區,,,1100225,土地1建物1車位1,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830912,155.4,4,2,2,有,有,3600000,23166,坡道平面,0.0,0,1.賣方僅負擔主臥之浴廁滲漏水修復如為室內則自尾款中扣除補貼買方；如為公共管線或四樓原因則由乙方協助甲方向其追討2.乙方保證至110.05.24止主臥窗戶之牆面如有滲漏時由乙方修繕陽台外推；,RPSOMLLMLHGGFDH08DA,99.12,1.33,12.22,有,
新屋區,土地,番婆,1080.0,,特定農業區,農牧用地,1100203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8500000,7870,,0.0,0,,RPVNMLKMLHGGFDH18DA,0.0,0.0,0.0,無,284
大園區,房地(土地+建物),永園路二段61~90號,12.45,,特定農業區,甲種建築用地,1100307,土地1建物1車位0,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1100115,52.74,0,0,0,無,無,5980000,113386,,0.0,0,,RPOOMLSKLHGGFEH28DA,30.54,0.0,3.95,有,
大園區,房地(土地+建物),青昇二街60巷1~30號,113.99,都市：其他:住宅區,,,1100304,土地2建物1車位0,全,五層,透天厝,住宅、住宅（附屬停車空間）,鋼筋混凝土造,0980603,321.58,4,2,6,有,有,21800000,67790,,0.0,0,,RPWNMLTKLHGGFEH09DA,265.91,7.3,48.37,無,
大園區,房地(土地+建物)+車位,園航路391~420號,33.45,都市：其他:第二種住宅區,,,1100228,土地1建物1車位1,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961030,166.44,3,2,2,有,有,6550000,39351,坡道平面,0.0,0,,RPROMLKKLHGGFEH77DA,83.87,2.31,6.71,有,
蘆竹區,房地(土地+建物),海山中街181~210號,121.7,,一般農業區,甲種建築用地,1100323,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0710531,126.5,0,0,0,無,無,3860000,30514,,0.0,0,,RPOOMLOLLHGGFEH97DA,117.5,4.5,4.5,無,
大園區,房地(土地+建物),和平西路一段53巷31~60號,352.27,,特定農業區,甲種建築用地,1100203,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1030725,372.44,5,2,6,有,無,28000000,75180,,0.0,0,,RPOPMLOLLHGGFEH08DA,328.88,37.11,6.45,無,
大園區,房地(土地+建物)+車位,拔子林一路211~240號,14.72,都市：其他:第一種住宅區,,,1100117,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090408,147.89,2,2,2,有,有,9700000,65589,坡道平面,33.02,0,,RPTOMLKLKHGGFEH97DA,67.6,0.0,7.2,有,
蘆竹區,房地(土地+建物)+車位,吉林路31~60號,16.99,都市：其他:住宅區,,,1100307,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0921205,160.95,4,2,2,有,有,11800000,73315,坡道平面,0.0,1300000,陽台外推；其他增建；,RPPNMLRJLHGGFEH08DA,90.24,1.87,11.86,有,285
楊梅區,房地(土地+建物),文化街331~360號,13.89,都市：其他:住宅區,,,1100218,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830618,87.67,2,2,1,有,有,3500000,39922,,0.0,0,,RPROMLQJMHGGFDH28DA,64.66,0.0,10.15,有,286
