編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPOQMLTLLHGGFBG28DA,5,34.00,本共有部分之項目有：停車空間、機械室、受電室、門廳、守衛室、樓梯間、電梯間、水箱等８項,鋼筋混凝土造,104年11月26日,十二層,
RPOQMLTLLHGGFBG28DA,5,37.68,本共有部分之項目有：停車（塔、空間）等１項,鋼筋混凝土造,104年11月26日,十二層,
RPUNMLLMLHGGFBG87DA,9,184.12,停車空間、店舖、住宅、樓梯間,鋼筋混凝土造,101年3月28日,三層,一層 二層 三層 見其他登記事項
RPVNMLRJMHGGFAG38EA,4,213.62,住宅、樓梯間,鋼筋混凝土造,106年9月8日,三層,一層 二層 三層 見其他登記事項
RPSNMLRJMHGGFAG08EA,4,256.04,停車場、集合住宅,鋼筋混凝土造,105年12月7日,四層,一層 二層 三層 四層 見其他登記事項
RPSNMLRJMHGGFAG08EA,4,6.06,本共有部分之項目有：機電設備１項,鋼筋混凝土造,105年12月7日,,
RPPOMLRJMHGGFAG87EA,41,244.08,住家用,鋼筋混凝土造,69年4月14日,三層,一層 二層 三層 騎樓
RPRNMLSJMHGGFAG08EA,23,110.27,住家用,鋼筋混凝土造,87年6月2日,四層,三層 四層
RPRNMLSJMHGGFAG08EA,23,43.10,防空避難室.停車場.梯間.共同使用部份,鋼筋混凝土造,87年6月2日,四層,
RPPNMLMJMHGGFBG27DA,5,186.63,住宅、樓梯間,鋼筋混凝土造,104年10月8日,三層,一層 二層 三層 見其他登記事項
RPQNMLMJMHGGFBG37DA,1,48.98,集合住宅,鋼筋混凝土造,109年5月22日,五層,三層
RPQNMLMJMHGGFBG37DA,1,31.43,本共有部分之項目有：騎樓、停車空間、樓梯間、電梯間、電梯機房、水箱間、機房等７項,鋼筋混凝土造,109年5月22日,五層,
RPRNMLMJMHGGFBG47DA,1,46.79,集合住宅,鋼筋混凝土造,109年5月22日,五層,四層
RPRNMLMJMHGGFBG47DA,1,30.04,本共有部分之項目有：騎樓、停車空間、樓梯間、電梯間、電梯機房、水箱間、機房等７項,鋼筋混凝土造,109年5月22日,五層,
RPTOMLQJMHGGFBG18DA,4,218.04,住宅、樓梯間,鋼筋混凝土造,105年11月16日,三層,一層 二層 三層 見其他登記事項
RPOPMLQJMHGGFBG77DA,4,67.32,集合住宅,鋼筋混凝土造,106年8月17日,十四層,十一層
RPOPMLQJMHGGFBG77DA,4,96.30,本共有部分之項目有：停車空間、供管委會使用空間、門廳、機房、梯廳、水箱等６項,鋼筋混凝土造,106年8月17日,十四層,
RPPNMLRJMHGGFBG77DA,5,257.53,住宅、停車空間,鋼筋混凝土造,105年6月27日,四層,一層 二層 三層 四層
RPUNMLRJMHGGFBG28DA,6,46.10,集合住宅,鋼筋混凝土造,103年11月20日,七層,二層
RPUNMLRJMHGGFBG28DA,6,38.84,本共有部分之項目有停車空間、公共服務空間、樓梯間、電梯間、水箱間等５項,鋼筋混凝土造,103年11月20日,七層,
