編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQPMLPJKIPFFBD28DA,,152.25,集合住宅，停車空間,鋼筋混凝土造,109年9月24日,四層,一層 二層 三層 四層 屋頂突出物
RPQPMLPJKIPFFBD28DA,,152.25,集合住宅，停車空間,鋼筋混凝土造,109年9月24日,四層,一層 二層 三層 四層 屋頂突出物
RPQPMLPJKIPFFBD28DA,,.03,本共有部分之項目有管委會使用空間等乙項,鋼筋混凝土造,109年9月24日,一層,
RPQPMLPJKIPFFBD28DA,,.03,本共有部分之項目有管委會使用空間等乙項,鋼筋混凝土造,109年9月24日,一層,
RPSNMLKMLHGGFBD27DA,21,198.95,住家用,鋼筋混凝土造,89年7月5日,三層,一層 二層 三層 屋頂突出物 騎樓
RPPNMLKMLHGGFBD96DA,9,94.74,停車空間，住宅,鋼筋混凝土造,100年12月30日,四層,一層 二層 三層 四層
RPPNMLKMLHGGFBD96DA,9,94.74,停車空間，住宅,鋼筋混凝土造,100年12月30日,四層,一層 二層 三層 四層
RPPOMLKKLHGGFCD96DA,2,109.23,見其他登記事項,見其他登記事項,107年11月8日,十三層,十三層
RPPOMLKKLHGGFCD96DA,2,79.42,見其他登記事項,見其他登記事項,107年11月8日,十三層,
RPPOMLKKLHGGFCD96DA,2,7.69,見其他登記事項,見其他登記事項,107年11月8日,十三層,
RPPOMLKKLHGGFCD96DA,2,24.88,見其他登記事項,見其他登記事項,107年11月8日,十三層,
RPUNMLSKLHGGFCD18DA,21,120.01,住家用,鋼筋混凝土造,89年3月8日,七層,六層
RPUNMLSKLHGGFCD18DA,21,12.64,共有部分,鋼筋混凝土造,89年3月8日,七層,
RPUNMLSKLHGGFCD18DA,21,25.48,共有部分,鋼筋混凝土造,89年3月8日,七層,
RPUNMLSKLHGGFCD18DA,21,20.16,共有部分,鋼筋混凝土造,89年3月8日,七層,
RPQNMLQLKHGGFCD57DA,,188.02,見其他登記事項,見其他登記事項,109年8月6日,四層,一層 二層 三層 四層
RPQNMLTKLHGGFCD87DA,40,91.41,住家用,鋼筋混凝土造,70年3月25日,五層,五層 電梯樓梯間
RPQNMLTKLHGGFCD87DA,40,8.27,共有部分,鋼筋混凝土造,70年3月25日,五層,
RPWOMLTLLHGGFCD68DA,42,128.25,住家用,鋼筋混凝土造,68年4月6日,三層,一層 二層 三層
RPQPMLQLLHGGFCD87DA,39,222.21,見其他登記事項,鋼筋混凝土造,70年11月26日,五層,一層 二層 騎樓 地下層
RPQPMLQLLHGGFCD87DA,39,.23,見其他登記事項,鋼筋混凝土造,70年11月26日,五層,一層 二層 騎樓
RPQPMLQLLHGGFCD87DA,39,.23,見其他登記事項,鋼筋混凝土造,70年11月26日,五層,一層 二層 騎樓
RPOPMLQLLHGGFCD67DA,11,.04,見其他登記事項,鋼筋混凝土造,99年5月7日,十四層,一層
RPOPMLQLLHGGFCD67DA,11,85.26,住家用,鋼筋混凝土造,99年5月7日,十四層,九層
RPOPMLQLLHGGFCD67DA,11,28.07,見其他登記事項,鋼筋混凝土造,99年5月7日,十四層,
RPOPMLQLLHGGFCD67DA,11,35.54,見其他登記事項,鋼筋混凝土造,99年5月7日,十四層,
RPXOMLTLLHGGFCD78DA,43,75.67,住家用,鋼筋混凝土造,67年5月9日,四層,二層
RPQPMLTLLHGGFCD18DA,39,3.43,共有部分,鋼筋混凝土造,70年12月29日,五層,
RPQPMLTLLHGGFCD18DA,39,9.74,共有部分,鋼筋混凝土造,70年12月29日,五層,
RPQPMLTLLHGGFCD18DA,39,93.21,住家用,鋼筋混凝土造,70年12月29日,五層,五層
RPXNMLKMLHGGFCD87DA,27,21.03,共有部分,鋼筋混凝土造,82年10月5日,七層,
RPXNMLKMLHGGFCD87DA,27,9.70,共有部分,鋼筋混凝土造,82年10月5日,七層,
RPXNMLKMLHGGFCD87DA,27,14.01,共有部分,鋼筋混凝土造,82年10月5日,七層,
RPXNMLKMLHGGFCD87DA,27,100.88,住家用,鋼筋混凝土造,82年10月5日,七層,四層
RPQNMLKMLHGGFCD17DA,26,79.39,住家用,鋼筋混凝土造,84年1月12日,九層,八層
RPQNMLKMLHGGFCD17DA,26,50.17,共有部分,鋼筋混凝土造,84年1月12日,九層,
RPOOMLKMLHGGFCD07DA,13,26.72,住家用,鋼筋混凝土造,97年2月29日,十四層,十二層
RPOOMLKMLHGGFCD07DA,13,32.42,共有部分,鋼筋混凝土造,97年2月29日,十四層,
RPOOMLKMLHGGFCD07DA,13,7.89,共有部分,鋼筋混凝土造,97年2月29日,十四層,
RPVOMLKMLHGGFCD77DA,29,120.20,商業用,鋼筋混凝土造,81年3月19日,八層,二層
RPVOMLKMLHGGFCD77DA,29,120.20,商業用,鋼筋混凝土造,81年3月19日,八層,二層
RPVOMLKMLHGGFCD77DA,29,40.13,共有部分,鋼筋混凝土造,81年3月19日,八層,
RPVOMLKMLHGGFCD77DA,29,40.13,共有部分,鋼筋混凝土造,81年3月19日,八層,
RPQNMLPLLHGGFDD67DA,,217.88,住家用,鋼筋混凝土造,109年12月22日,四層,一層 二層 三層 四層 見其他登記事項
RPWNMLPLLHGGFDD28DA,,85.56,住家用,鋼筋混凝土造,109年12月22日,四層,一層 二層 三層 四層
RPWNMLPLLHGGFDD28DA,,85.56,住家用,鋼筋混凝土造,109年12月22日,四層,一層 二層 三層 四層
RPPNMLLMLHGGFCD17DA,39,.09,見其他登記事項,鋼筋混凝土造,70年11月26日,五層,一層 二層 騎樓
RPPNMLLMLHGGFCD17DA,39,.09,見其他登記事項,鋼筋混凝土造,70年11月26日,五層,一層 二層 騎樓
RPPNMLLMLHGGFCD17DA,39,85.82,見其他登記事項,鋼筋混凝土造,71年5月28日,五層,五層
RPPNMLLMLHGGFCD17DA,39,6.52,共有部分,鋼筋混凝土造,71年5月28日,五層,
RPUNMLPLLHGGFDD08DA,,85.56,住家用,鋼筋混凝土造,109年12月22日,四層,一層 二層 三層 四層
RPUNMLPLLHGGFDD08DA,,85.56,住家用,鋼筋混凝土造,109年12月22日,四層,一層 二層 三層 四層
RPVNMLPLLHGGFDD18DA,,171.13,住家用,鋼筋混凝土造,109年12月22日,四層,一層 二層 三層 四層
RPXNMLPLLHGGFDD38DA,,171.13,住家用,鋼筋混凝土造,109年12月22日,四層,一層 二層 三層 四層
RPPOMLPLLHGGFDD67DA,,256.47,住家用,鋼筋混凝土造,109年12月22日,四層,一層 二層 三層 四層 見其他登記事項
RPOOMLPLLHGGFDD57DA,,256.73,住家用,鋼筋混凝土造,109年12月22日,四層,一層 二層 三層 四層 見其他登記事項
RPQOMLPLLHGGFDD77DA,,254.16,住家用,鋼筋混凝土造,109年12月22日,四層,一層 二層 三層 四層 見其他登記事項
RPSOMLPLLHGGFDD97DA,,193.25,住家用,鋼筋混凝土造,109年12月22日,四層,一層 二層 三層 四層 見其他登記事項
RPTOMLPLLHGGFDD08DA,,181.65,住家用,鋼筋混凝土造,109年12月22日,四層,一層 二層 三層 四層
RPWOMLPLLHGGFDD38DA,,175.49,住家用,鋼筋混凝土造,109年12月22日,四層,一層 二層 三層 四層 見其他登記事項
RPSNMLQLLHGGFDD97DA,,286.82,住家用,鋼筋混凝土造,109年12月22日,四層,一層 二層 三層 四層 見其他登記事項
RPTNMLQLLHGGFDD08DA,,170.88,住家用,鋼筋混凝土造,109年12月22日,四層,一層 二層 三層 四層
RPXOMLPLLHGGFDD48DA,,173.57,住家用,鋼筋混凝土造,109年12月22日,四層,一層 二層 三層 四層
RPVNMLQLLHGGFDD28DA,,171.13,住家用,鋼筋混凝土造,109年12月22日,四層,一層 二層 三層 四層
RPWNMLQLLHGGFDD38DA,,171.13,住家用,鋼筋混凝土造,109年12月22日,四層,一層 二層 三層 四層
RPPOMLQLLHGGFDD77DA,,171.13,住家用,鋼筋混凝土造,109年12月22日,四層,一層 二層 三層 四層
RPQOMLQLLHGGFDD87DA,,85.56,住家用,鋼筋混凝土造,109年12月22日,四層,一層 二層 三層 四層
RPQOMLQLLHGGFDD87DA,,85.56,住家用,鋼筋混凝土造,109年12月22日,四層,一層 二層 三層 四層
RPROMLQLLHGGFDD97DA,,78.94,住家用,鋼筋混凝土造,109年12月22日,四層,一層 二層 三層 四層 見其他登記事項
RPROMLQLLHGGFDD97DA,,78.94,住家用,鋼筋混凝土造,109年12月22日,四層,一層 二層 三層 四層 見其他登記事項
RPSOMLQLLHGGFDD08DA,,78.94,住家用,鋼筋混凝土造,109年12月22日,四層,一層 二層 三層 四層 見其他登記事項
RPSOMLQLLHGGFDD08DA,,78.94,住家用,鋼筋混凝土造,109年12月22日,四層,一層 二層 三層 四層 見其他登記事項
RPUOMLQLLHGGFDD28DA,,171.13,住家用,鋼筋混凝土造,109年12月22日,四層,一層 二層 三層 四層
RPVOMLQLLHGGFDD38DA,,171.13,住家用,鋼筋混凝土造,109年12月22日,四層,一層 二層 三層 四層
RPXOMLQLLHGGFDD58DA,,100.58,住家用,鋼筋混凝土造,109年12月22日,四層,一層 二層 三層 四層
RPXOMLQLLHGGFDD58DA,,100.58,住家用,鋼筋混凝土造,109年12月22日,四層,一層 二層 三層 四層
RPSNMLTLLHGGFDD28DA,29,141.19,住家用,鋼筋混凝土造,80年10月24日,三層,一層 二層 三層
RPTNMLSJLHGGFDD08DA,1,165.13,住家用,鋼筋混凝土造,108年11月10日,三層,一層 二層 三層 屋頂突出物
RPUNMLLMLHGGFDD77DA,25,108.94,辦公室,鋼筋混凝土造,85年3月4日,十二層,四層
RPUNMLLMLHGGFDD77DA,25,18.58,共有部分,鋼筋混凝土造,85年3月4日,十二層,
RPQPMLQKLHGGFFD08DA,1,163.15,住宅、停車空間,鋼筋混凝土構造,108年12月12日,三層,一層 二層 三層
RPXNMLKMLHGGFFD18DA,,138.56,住家用,見其他登記事項,109年10月14日,三層,一層 二層 三層
RPOOMLKMLHGGFFD37DA,,158.01,住家用,見其他登記事項,109年10月14日,三層,一層 二層 三層
RPQOMLKMLHGGFFD57DA,,152.73,住家用,見其他登記事項,109年10月14日,三層,一層 二層 三層
RPROMLKMLHGGFFD67DA,,144.64,住家用,見其他登記事項,109年10月14日,三層,一層 二層 三層
RPPNMLQLLHGGFFD87DA,5,350.84,住商用,見其他登記事項,104年10月16日,五層,一層 二層 三層 四層 五層 見其他登記事項
RPRNMLTLLHGGFGD48DA,30,144.56,住家用,鋼筋混凝土造,80年8月21日,三層,一層 二層 三層
RPTQMLNJKHGGFHD18DA,,201.55,住家用,鋼筋混凝土造,109年11月10日,三層,一層 二層 三層 屋頂突出物
RPRPMLTLLHGGFHD78DA,,198.70,集合住宅,鋼筋混凝土造,109年12月10日,四層,一層 二層 三層 四層
RPRPMLTLLHGGFHD78DA,,.15,本共有部分之項目有管理室等１項,鋼筋混凝土造,109年12月10日,一層,
RPSPMLTLLHGGFHD88DA,,196.06,集合住宅,鋼筋混凝土造,109年12月10日,四層,一層 二層 三層 四層
RPSPMLTLLHGGFHD88DA,,.15,本共有部分之項目有管理室等１項,鋼筋混凝土造,109年12月10日,一層,
RPPPMLTLLHGGFID68DA,31,80.06,住家用,鋼筋混凝土造,79年5月24日,三層,一層 二層 三層
RPPPMLTLLHGGFID68DA,31,80.06,住家用,鋼筋混凝土造,79年5月24日,三層,一層 二層 三層
RPXOMLRKLHGGFID09DA,2,57.66,見其他登記事項,見其他登記事項,108年8月22日,五層,四層
RPXOMLRKLHGGFID09DA,2,35.22,見其他登記事項,見其他登記事項,108年8月22日,五層,
RPQNMLKMLHGGFID77DA,29,139.11,住家用,鋼筋混凝土造,81年5月9日,三層,一層 二層 三層
RPPNMLNLJHGGFKD87DA,20,182.05,住家用,鋼筋混凝土造,90年3月15日,四層,一層 二層 三層 四層 騎樓
RPOTMLKKLHGGFKD18DA,29,457.90,住家用,鋼筋混凝土造,81年6月27日,五層,一層 二層 三層 四層 五層 騎樓
RPPOMLSKLHGGFKD58DA,40,104.58,住商用,加強磚造,69年8月12日,二層,一層 二層
RPTOMLTLLHGGFKD56DA,29,145.63,住家用,鋼筋混凝土造,81年7月20日,四層,一層 二層 三層 四層
RPRNMLTKLHGGFKD78DA,26,41.69,共有部分,鋼筋混凝土造,84年6月22日,十一層,
RPRNMLTKLHGGFKD78DA,26,59.00,住家用,鋼筋混凝土造,84年6月22日,十一層,八層
RPPNMLTLLHGGFKD68DA,13,48.29,住家用,鋼筋混凝土造,96年9月20日,十四層,五層
RPPNMLTLLHGGFKD68DA,13,48.29,住家用,鋼筋混凝土造,96年9月20日,十四層,五層
RPPNMLTLLHGGFKD68DA,13,29.81,共有部分,鋼筋混凝土造,96年9月20日,十四層,
RPPNMLTLLHGGFKD68DA,13,29.81,共有部分,鋼筋混凝土造,96年9月20日,十四層,
RPRNMLKMLHGGFKD08DA,26,51.09,共有部分,鋼筋混凝土造,83年12月24日,八層,
RPRNMLKMLHGGFKD08DA,26,75.74,住家用,鋼筋混凝土造,83年12月24日,八層,一層
RPTOMLTLLHGGFCD48EA,14,86.95,住家用,見其他登記事項,95年11月22日,十三層,四層
RPTOMLTLLHGGFCD48EA,14,14.44,共有部分,見其他登記事項,95年11月22日,十三層,
RPTOMLTLLHGGFCD48EA,14,13.83,共有部分,見其他登記事項,95年11月22日,十三層,
RPOPMLKMLHGGFCD27EA,40,75.59,住家用,鋼筋混凝土造,70年7月23日,五層,三層
RPOPMLKMLHGGFCD27EA,40,4.54,共有部分,鋼筋混凝土造,70年7月23日,五層,
RPVNMLKMLHGGFKD48DA,29,147.21,辦公室。,鋼筋混凝土造,80年8月12日,十八層,十三層
RPVNMLKMLHGGFKD48DA,29,74.68,共有部分,鋼筋混凝土造,80年8月12日,十八層,
RPTNMLLJMHGGFID08EA,8,114.01,住家用,鋼筋混凝土造,102年1月2日,四層,一層 二層 三層 四層 屋頂突出物
RPTNMLLJMHGGFID08EA,8,114.01,住家用,鋼筋混凝土造,102年1月2日,四層,一層 二層 三層 四層 屋頂突出物
RPOOMLLJMHGGFDD17EA,41,153.45,住商用,鋼筋混凝土造,69年6月10日,三層,一層 二層 三層 騎樓
RPSOMLLMLHGGFAD47EA,27,2.52,共有部分,鋼筋混凝土造,83年5月28日,九層,
RPSOMLLMLHGGFAD47EA,27,3.05,共有部分,鋼筋混凝土造,83年5月28日,九層,
RPSOMLLMLHGGFAD47EA,27,19.08,住家用,鋼筋混凝土造,83年5月28日,九層,三層
RPQPMLQLLHGGFKD68DA,25,62.15,住家用,鋼筋混凝土造,85年7月25日,十二層,四層
RPQPMLQLLHGGFKD68DA,25,13.53,共有部分,鋼筋混凝土造,85年7月25日,十二層,
RPUNMLKMLHGGFKD38DA,3,57.71,住家用,鋼筋混凝土構造,106年11月14日,十六層,十四層
RPUNMLKMLHGGFKD38DA,3,52.00,本共有部分之項目計有防空避難室，停車空間，機房，梯廳，梯間，防災中心，管理員室，公共服務空間，管委會使用空間，儲藏室等１０項,鋼筋混凝土構造,106年11月14日,十六層,
RPSOMLKMLHGGFKD28DA,2,50.03,住家用,鋼筋混凝土構造,107年12月14日,十八層,二層
RPSOMLKMLHGGFKD28DA,2,46.22,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,
RPXNMLLMLHGGFKD78DA,29,16.21,共有部分,鋼筋混凝土造,80年10月22日,八層,
RPXNMLLMLHGGFKD78DA,29,21.85,住家用,鋼筋混凝土造,80年10月22日,八層,六層
RPQPMLLMLHGGFKD28DA,12,124.45,店舖，停車空間，門廊，住宅,鋼筋混凝土造,98年3月17日,四層,一層 二層 三層 四層 屋頂突出物
RPQPMLLMLHGGFKD28DA,12,124.45,店舖，停車空間，門廊，住宅,鋼筋混凝土造,98年3月17日,四層,一層 二層 三層 四層 屋頂突出物
RPUNMLQLLHGGFKD88DA,2,50.62,住家用,鋼筋混凝土構造,107年12月14日,十八層,六層
RPUNMLQLLHGGFKD88DA,2,46.59,本共有部分之項目有停車空間、台電配電室、防空避難室兼停車空間、梯間、公共服務空間、車道、防災中心、緩衝空間、頂蓋型沿街步道式開放空間、頂蓋型廣場式開放空間、樓梯間、水箱及機房等１３項,鋼筋混凝土構造,107年12月14日,十八層,
RPSWMLNJLHGGFKD09DA,22,.16,管理員室,鋼筋混凝土造,88年5月19日,十四層,地下四層
RPSWMLNJLHGGFKD09DA,22,57.09,住家用,鋼筋混凝土造,88年5月19日,十一層,三層
RPSWMLNJLHGGFKD09DA,22,10.02,共有部分,鋼筋混凝土造,88年5月19日,十四層,
RPSWMLNJLHGGFKD09DA,22,17.89,共有部分,鋼筋混凝土造,88年5月19日,十四層,
RPSWMLNJLHGGFKD09DA,22,6.38,共有部分,鋼筋混凝土造,88年5月19日,十四層,
RPSNMLLMLHGGFID08DA,3,244.01,見其他登記事項,見其他登記事項,107年5月2日,三層,一層 二層 三層 屋頂突出物
RPSNMLLMLHGGFID08DA,3,244.01,見其他登記事項,見其他登記事項,107年5月2日,三層,一層 二層 三層 屋頂突出物
RPSNMLLMLHGGFID08DA,3,3.65,見其他登記事項,見其他登記事項,107年5月2日,二層,
RPSNMLLMLHGGFID08DA,3,3.65,見其他登記事項,見其他登記事項,107年5月2日,二層,
RPUQMLKMLHGGFID48DA,37,89.04,住家用,加強磚造,73年8月17日,二層,一層 二層
RPQQMLKMLHGGFID08DA,28,161.20,住家用,鋼筋混凝土造,81年8月31日,三層,一層 二層 三層
RPVQMLKMLHGGFID58DA,29,161.20,住家用,鋼筋混凝土造,81年8月31日,三層,一層 二層 三層
RPSOMLTLLHGGFID88DA,,78.35,見其他登記事項,見其他登記事項,109年12月31日,七層,五層
RPSOMLTLLHGGFID88DA,,49.13,見其他登記事項,見其他登記事項,109年12月31日,七層,
RPVOMLTLLHGGFID56DA,,78.36,見其他登記事項,見其他登記事項,109年12月31日,七層,五層
RPVOMLTLLHGGFID56DA,,49.13,見其他登記事項,見其他登記事項,109年12月31日,七層,
RPTOMLQLLHGGFID68DA,,78.35,見其他登記事項,見其他登記事項,109年12月31日,七層,三層
RPTOMLQLLHGGFID68DA,,22.68,見其他登記事項,見其他登記事項,109年12月31日,七層,
RPQOMLTLLHGGFID68DA,4,405.73,見其他登記事項,見其他登記事項,105年10月26日,四層,一層 二層 三層 四層 騎樓
RPPOMLTLLHGGFID58DA,,64.71,見其他登記事項,見其他登記事項,109年12月31日,七層,五層
RPPOMLTLLHGGFID58DA,,18.65,見其他登記事項,見其他登記事項,109年12月31日,七層,
RPTOMLLKLHGGFID08DA,,178.17,住家用,見其他登記事項,109年11月30日,四層,一層 二層 三層 四層
RPPPMLLMLHGGFHD87DA,,212.91,集合住宅,鋼筋混凝土造,109年12月10日,四層,一層 二層 三層 四層
RPPPMLLMLHGGFHD87DA,,.15,本共有部分之項目有管理室等１項,鋼筋混凝土造,109年12月10日,一層,
RPOOMLSJLHGGFID18DA,36,218.14,住商用,鋼筋混凝土造,73年12月28日,三層,一層 二層 三層 騎樓
RPPOMLTLLHGGFHD48DA,15,165.80,住宅、梯間,鋼筋混凝土造,94年12月28日,三層,一層 二層 三層 屋頂突出物
RPVOMLQLLHGGFHD78DA,4,59.32,集合住宅,鋼筋混凝土造,105年11月18日,十一層,五層
RPVOMLQLLHGGFHD78DA,4,66.50,公共空間，防空避難室兼停車空間，樓梯間,鋼筋混凝土造,105年11月18日,十一層,
RPSNMLPLLHGGFHD28DA,,185.17,住家用,鋼筋混凝土造,109年12月28日,四層,一層 二層 三層 四層
RPUNMLOJLHGGFHD18DA,2,348.14,住宅、停車空間,鋼筋混凝土造,107年10月23日,四層,一層 二層 三層 四層 屋頂突出物
RPRNMLNJKHGGFHD67DA,,243.00,店鋪、住宅、停車空間,鋼筋混凝土造,109年11月10日,四層,一層 二層 三層 四層 屋頂突出物 見其他登記事項
RPRNMLLMLHGGFGD77DA,,148.81,集合住宅,鋼筋混凝土造,109年12月11日,三層,一層 二層 三層
RPUNMLLMLHGGFGD08DA,,97.69,見其他登記事項,鋼筋混凝土造,109年10月21日,三層,一層 二層 三層 屋頂突出物
RPUNMLLMLHGGFGD08DA,,97.69,見其他登記事項,鋼筋混凝土造,109年10月21日,三層,一層 二層 三層 屋頂突出物
RPTOMLQLLHGGFGD48DA,,69.40,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,五層
RPTOMLQLLHGGFGD48DA,,50.50,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,
RPWNMLKMLHGGFGD18DA,2,93.68,住家用,鋼筋混凝土造,107年12月5日,三層,一層 二層 三層 屋頂突出物
RPWNMLKMLHGGFGD18DA,2,93.68,住家用,鋼筋混凝土造,107年12月5日,三層,一層 二層 三層 屋頂突出物
RPUOMLQLLHGGFGD58DA,,64.37,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,五層
RPUOMLQLLHGGFGD58DA,,48.69,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,
RPWOMLQLLHGGFGD78DA,,63.29,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,二層
RPWOMLQLLHGGFGD78DA,,22.67,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,
RPOPMLQLLHGGFGD08DA,,64.37,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,三層
RPOPMLQLLHGGFGD08DA,,48.69,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,
RPPPMLQLLHGGFGD18DA,,70.73,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,四層
RPPPMLQLLHGGFGD18DA,,50.72,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,
RPRPMLQLLHGGFGD38DA,,69.40,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,六層
RPRPMLQLLHGGFGD38DA,,50.50,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,
RPQPMLQLLHGGFGD28DA,,63.29,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,六層
RPQPMLQLLHGGFGD28DA,,46.63,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,
RPTPMLQLLHGGFGD58DA,,32.19,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,四層
RPTPMLQLLHGGFGD58DA,,32.19,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,四層
RPTPMLQLLHGGFGD58DA,,23.28,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,
RPTPMLQLLHGGFGD58DA,,23.28,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,
RPSPMLQLLHGGFGD48DA,,64.37,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,六層
RPSPMLQLLHGGFGD48DA,,48.69,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,
RPVPMLQLLHGGFGD78DA,,63.29,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,四層
RPVPMLQLLHGGFGD78DA,,48.76,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,
RPXPMLQLLHGGFGD98DA,,69.40,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,七層
RPXPMLQLLHGGFGD98DA,,50.50,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,
RPUPMLQLLHGGFGD68DA,,70.73,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,七層
RPUPMLQLLHGGFGD68DA,,50.72,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,
RPOQMLQLLHGGFGD18DA,,70.73,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,六層
RPOQMLQLLHGGFGD18DA,,50.72,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,
RPUOMLPLLHGGFGD48DA,,70.73,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,二層
RPUOMLPLLHGGFGD48DA,,50.72,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,
RPPQMLQLLHGGFGD28DA,,31.64,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,五層
RPPQMLQLLHGGFGD28DA,,31.64,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,五層
RPPQMLQLLHGGFGD28DA,,24.38,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,
RPPQMLQLLHGGFGD28DA,,24.38,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,
RPVOMLPLLHGGFGD58DA,,63.29,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,二層
RPVOMLPLLHGGFGD58DA,,51.70,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,
RPWOMLPLLHGGFGD68DA,,64.37,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,二層
RPWOMLPLLHGGFGD68DA,,22.60,見其他登記事項,鋼筋混凝土造,110年1月6日,七層,
RPSNMLLJMHGGFED47DA,29,54.66,住家用,鋼筋混凝土造,81年3月12日,二層,二層
RPSNMLLJMHGGFED47DA,29,9.82,共有部份,鋼筋混凝土造,81年3月12日,二層,
RPSNMLLJMHGGFED47DA,29,4.96,共有部份,鋼筋混凝土造,81年3月12日,二層,
RPRNMLKLLHGGFDD27DA,1,122.06,見其他登記事項,鋼筋混凝土造,109年3月31日,十五層,二層
RPRNMLKLLHGGFDD27DA,1,81.09,見其他登記事項,鋼筋混凝土造,109年3月31日,十五層,
RPSNMLKLLHGGFDD37DA,,100.95,見其他登記事項,鋼筋混凝土造,109年3月31日,十五層,十一層
RPSNMLKLLHGGFDD37DA,,70.66,見其他登記事項,鋼筋混凝土造,109年3月31日,十五層,
RPTNMLKLLHGGFDD47DA,1,100.35,見其他登記事項,鋼筋混凝土造,109年3月31日,十五層,十一層
RPTNMLKLLHGGFDD47DA,1,70.51,見其他登記事項,鋼筋混凝土造,109年3月31日,十五層,
RPRNMLTLLHGGFDD18DA,1,100.35,見其他登記事項,鋼筋混凝土造,109年3月31日,十五層,四層
RPRNMLTLLHGGFDD18DA,1,70.51,見其他登記事項,鋼筋混凝土造,109年3月31日,十五層,
RPQNMLLMLHGGFCD27DA,38,112.84,住家用,鋼筋混凝土造,72年6月2日,五層,四層
RPQNMLLMLHGGFCD27DA,38,28.53,共有部分,鋼筋混凝土造,72年6月2日,五層,
RPRNMLTLLHGGFCD08DA,7,140.89,見其他登記事項,鋼筋混凝土造,102年10月23日,十二層,八層
RPRNMLTLLHGGFCD08DA,7,128.60,見其他登記事項,鋼筋混凝土造,102年10月23日,十二層,
RPXPMLKMLHGGFCD08DA,4,65.57,見其他登記事項,鋼筋混凝土造,105年12月1日,七層,七層
RPXPMLKMLHGGFCD08DA,4,62.38,見其他登記事項,鋼筋混凝土造,105年12月1日,七層,
RPOOMLLMLHGGFCD17DA,,57.51,見其他登記事項,見其他登記事項,109年7月10日,五層,二層
RPOOMLLMLHGGFCD17DA,,31.80,見其他登記事項,見其他登記事項,109年7月10日,五層,
RPROMLLMLHGGFCD47DA,38,142.28,住商用,鋼筋混凝土造,72年8月17日,五層,一層 二層 騎樓 地下層
RPROMLLMLHGGFCD47DA,38,15.47,共有部分,鋼筋混凝土造,72年8月17日,五層,
RPWPMLQLLHGGFCD48DA,43,63.00,見其他登記事項,鋼筋混凝土造,67年5月9日,四層,三層
RPVOMLLMLHGGFCD87DA,22,26.68,住家用,鋼筋混凝土造,88年8月5日,十二層,五層
RPVOMLLMLHGGFCD87DA,22,5.12,共有部分,鋼筋混凝土造,88年8月5日,十二層,
RPVOMLLMLHGGFCD87DA,22,6.11,共有部分,鋼筋混凝土造,88年8月5日,十二層,
RPPPMLSJLHGGFCD77DA,40,79.73,住家用,加強磚造,70年7月16日,二層,一層 二層 屋頂突出物
RPUOMLKKLHGGFCD47DA,6,176.09,住家用,鋼筋混凝土造,104年7月20日,四層,一層 二層 三層 四層
