交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物),新北市三重區成功路91~120號,1030421,土地2建物1車位0,十三層,二十七層,住宅大樓(11層含以上有電梯),17,88.03,3,1,2,有,有,8700000,98830,0,0056
房地(土地+建物),新北市三重區成功路91~120號,1040821,土地2建物1車位0,十三層,二十七層,住宅大樓(11層含以上有電梯),19,88.03,3,2,2,有,無,11000000,124957,0,0056
房地(土地+建物),新北市三重區成功路91~120號,1050521,土地2建物1車位0,十三層,二十七層,住宅大樓(11層含以上有電梯),19,88.03,3,2,2,有,有,9750000,110758,0,0056
房地(土地+建物),成功路91~120號,1100221,土地3建物1車位0,十三層,二十七層,住宅大樓(11層含以上有電梯),24,88.03,3,1,2,有,有,10850000,123253,0,0056
土地,民生段811~840地號,1090917,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,22670000,196635,0,0057
土地,民生段811~840地號,1091017,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,30225000,196624,0,0057
土地,民生段811~840地號,1091117,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,7553000,196539,0,0057
土地,民生段811~840地號,1091117,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4134000,196857,0,0057
土地,民生段811~840地號,1091217,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4582500,196589,0,0057
土地,民生段841~870地號,1100117,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1813000,196425,0,0057
土地,民生段811~840地號,1100317,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,4134000,196857,0,0057
土地,民生段811~840地號,1100317,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1378000,196857,0,0057
