交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物),宜蘭縣壯圍鄉新南路31~60號,1051205,土地1建物1車位0,全,三層,透天厝,22,171.3,0,0,3,無,無,5600000,32691,0,011
房地(土地+建物),新南路31~60號,1100205,土地1建物1車位0,全,三層,透天厝,26,171.3,4,2,3,有,無,5200000,30356,0,011
土地,宜福段511~540地號,1090507,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,9000000,3067,0,012
土地,宜福段511~540地號,1100307,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,11000000,3748,0,012
房地(土地+建物),宜蘭縣員山鄉金古三路26巷1~30號,1010705,土地2建物1車位0,全,三層,透天厝,7,192.52,7,2,3,有,無,6500000,33763,0,013
房地(土地+建物),金古三路26巷1~30號,1091205,土地2建物1車位0,全,三層,透天厝,15,192.52,6,2,3,有,無,5250000,27270,0,013
土地,松羅段511~540地號,1091215,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,500000,156,0,014
土地,松羅段511~540地號,1021115,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,400000,250,0,014
土地,外大溪段721~750地號,1100312,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,7131600,47799,0,015
土地,外大溪段721~750地號,1100312,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,7131601,47799,0,015
