交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
房地(土地+建物),臺南市北區長榮路五段76巷1~30號,1030520,土地1建物1車位0,全,二層,透天厝,44,83.72,2,1,2,有,無,3800000,45389,0,146
房地(土地+建物),臺南市北區長榮路五段76巷1~30號,1070620,土地2建物1車位0,全,二層,透天厝,48,83.72,4,2,2,有,無,4600000,54945,0,146
房地(土地+建物),長榮路五段76巷1~30號,1100320,土地2建物1車位0,全,二層,透天厝,51,83.72,4,2,2,有,無,6500000,77640,0,146
房地(土地+建物),臺南市北區開元路148巷33弄1~30號,1070430,土地1建物1車位0,全,二層,透天厝,52,73.48,2,1,1,有,無,2000000,27218,0,147
房地(土地+建物),開元路148巷33弄1~30號,1100330,土地1建物1車位0,全,二層,透天厝,-1,73.48,3,2,2,有,無,3500000,47632,0,147
房地(土地+建物),臺南市安平區光州八街31~60號,1030616,土地1建物1車位0,全,三層,透天厝,21,176.8,5,2,3,有,無,4100000,23190,0,148
房地(土地+建物),光州八街31~60號,1100316,土地1建物1車位0,全,三層,透天厝,27,176.8,3,2,3,有,無,4780000,27036,0,148
房地(土地+建物),臺南市中西區光賢街45巷31~60號,1080717,土地1建物1車位0,全,四層,透天厝,15,322.25,5,2,4,有,無,16000000,49651,0,149
房地(土地+建物),光賢街45巷31~60號,1100117,土地1建物1車位0,全,四層,透天厝,16,322.25,5,2,4,有,無,18000000,55857,0,149
房地(土地+建物),臺南市安南區大安街26巷1弄31~60號,1090506,土地1建物1車位0,全,二層,透天厝,38,106.4,6,2,2,有,無,4650000,43703,0,150
房地(土地+建物),大安街26巷1弄31~60號,1100206,土地1建物1車位0,全,二層,透天厝,38,106.4,6,2,4,有,無,10500000,98684,0,150
土地,頂安段331~360地號,1100224,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,7325781,12455,0,151
土地,頂安段331~360地號,1100224,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,8786352,14938,0,151
房地(土地+建物)+車位,西門路一段271~300號,1080914,土地2建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),0,125.9,2,2,1,有,有,6000000,50456,1350000,152
房地(土地+建物)+車位,西門路一段271~300號,1090314,土地2建物1車位2,十一層,十五層,住宅大樓(11層含以上有電梯),0,227.35000000000002,4,2,2,有,有,11680000,55545,2800000,152
土地,南豐段301~330地號,1091031,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,25338862,11646,0,154
土地,南豐段301~330地號,1091231,土地1建物0車位0,,,其他,-1,0.0,0,0,0,有,無,26980000,12401,0,154
